FF1,FF2
1850.32,1919.48
1673.49,1754.91
1830.03,1867.1
1816.66,1872.74
1569.48,1559.77
1452.96,1506.12
1298.55,1363.52
1458.88,1532
1509.57,1580.5
1434.28,1542.53
1402.97,1472.09
1379.11,1459.42
1377.13,1441.77
1393.06,1464.07
1402.68,1467.03
1409.55,1495.79
1399.43,1474.93
1526.19,1534.92
2072.78,2050.68
1813.82,1957.17
1626.99,1700.72
1634.15,1690.77
1669.95,1730.72
1702.45,1766.39
1705.74,1780.62
1692.99,1755.32
1701.13,1760.96
1716.64,1780.79
1715.74,1778.07
1707.59,1766.84
1713.6,1767.33
1705.87,1773.22
1706.61,1764.91
1482.29,1534.01
1585.73,1633.08
1664.52,1732.69
1616.13,1705.12
1578.2,1654.11
1571.57,1640.37
1594.9,1631.52
1602.88,1659.5
1593.92,1682.87
1587.62,1650.49
1595.56,1665.05
1576.47,1657.52
1600.7,1668.71
1588.4,1669.17
1584.58,1649.21
1606.79,1668.59
1580.67,1670.4
1571.86,1655.79
1596.84,1653
1596.67,1669.08
1594.45,1663.94
1602.39,1661.8
1588.57,1663.98
1601.86,1655.42
1582.6,1660.24
1587.58,1639.63
1604.45,1669.91
1599.26,1676.32
1584.82,1636.95
1574.08,1640.16
1584.37,1654.27
1584.58,1680.73
1580.54,1642.18
1556.85,1619.84
1577.09,1631.15
1565.49,1651.35
1576.22,1643.08
1564.46,1606.67
1530.51,1602.72
1600.79,1677.35
1589.47,1661.27
1558.57,1617.57
1560.59,1606.75
1569.97,1639.25
1578.53,1654.19
1547.84,1606.3
1475.26,1561.04
1296.41,1340.06
1166.65,1219.68
1305.26,1324.96
1246.3,1346.65
1190.43,1306.49
1181.13,1293.9
1198.33,1286.04
1199.85,1311.06
1201.25,1297.44
1202.52,1300.9
1204.75,1315.54
1184.75,1296.86
1195.12,1305.79
1175.95,1294.56
1209.35,1296.82
1188.21,1298.47
1183.47,1298.76
1189.07,1290.61
1172.04,1307.85
1187.55,1287.4
1161.79,1286.37
1189.15,1290.61
1177.96,1279.38
1161.59,1293.57
1177.63,1273.21
1163.36,1281.56
1184.63,1286.83
1160.93,1271.07
1178.54,1258.72
1233.71,1297.89
2172.18,2406.98
2501.24,2583.11
2018.02,2064.75
1869.04,1830.65
1912.61,1860.23
1911.17,1952.72
1851.47,1956.18
1897.06,1960.25
1901.87,1970.5
1914.95,1982.39
1940.59,2007.44
1924.95,2003.49
1903.06,1983.17
1932.52,1977.98
1929.93,2020.36
1950.42,2016.25
1928.82,2024.93
1952.15,2009.42
1936.51,2022.17
1937.21,2000.41
1960.33,2024.56
1958.89,2039.95
1965.56,2028.38
1950.95,2020.98
1953.55,2021.51
1955.85,2035.58
1967.86,2043.11
1967.53,2039.29
1954.94,2033.77
1968.97,2032.42
1959.63,2028.75
1942.31,2033.69
1956.67,2067.92
1967.04,2032.79
1964.53,2043.81
1971.28,2030.61
1967.49,2035.54
1992.26,2035.21
1982.39,2057.84
1986.13,2059.16
1997.69,2042.04
1985.55,2063.03
1984.24,2069.61
1983.91,2060.72
2000.86,2057.76
1983,2052.45
1986.09,2066.15
1986.5,2061.67
2010.28,2060.35
1995.14,2047.31
1990.86,2064.43
1991.6,2068.66
2016.49,2085.94
1996.79,2067.88
2016.86,2087.14
2002.67,2090.59
1997.4,2055.33
2002.13,2080.88
2013.94,2085.78
1997.65,2096.64
2010.77,2094.29
2011.68,2088.74
2009.05,2094.34
2014.77,2073.48
2019.33,2074.3
2005.47,2072
1996.17,2084.54
2017.65,2099.44
2017.56,2110.75
2002.09,2084.79
2028.71,2107.01
2027.36,2090.39
2019.83,2114.62
2031.31,2095.61
2028.3,2093.97
2032.42,2106.8
2029.7,2115.28
2040.4,2106.39
2032.83,2138.98
2034.14,2110.92
2045.33,2132.43
2034.39,2122.15
2060.56,2127.74
2064.59,2121.24
2074.09,2139.47
2058.87,2138.77
2060.93,2135.23
2048.17,2114
2061.38,2131.49
2041.43,2116.27
2059.24,2121.37
2074.92,2142.72
2064.3,2136.14
2061.83,2123.34
2063.44,2108.61
2079.4,2145.35
2070.93,2145.85
2089.52,2163.78
2079.48,2138.89
2090.26,2151.57
2077.43,2125.77
2089.85,2152.51
2078.17,2153.33
2095.41,2149.26
2076.15,2141.9
2084.67,2150.7
2104.79,2142.35
2101.04,2176.62
2102.52,2164.2
2112.11,2165.27
2089.89,2165.14
2101.33,2171.48
2109.11,2166.91
2113.84,2185.22
2114.13,2186.66
2125.19,2172.88
2108.2,2185.59
2123.79,2194.72
2114.83,2180.49
2134.29,2190.12
2132.76,2191.19
2120.42,2188.35
2110.01,2194.81
2125.19,2202.05
2121.65,2188.96
2286.35,2290.26
2062.94,2223.11
2115.07,2190.08
2151.85,2211.8
2179.54,2220.85
2151.81,2216.32
2144.69,2205.05
2156.17,2207.52
2154.61,2222.33
2138.48,2220.77
2160.53,2218.38
2443.84,2471.7
2486.84,2551.19
2409.78,2526.58
2302.56,2412.12
2371.93,2407.23
2379.17,2429.65
2388.26,2456.39
2370.28,2457.38
2373.2,2435.49
2369.33,2436.77
2329.39,2400.93
2285.94,2315.73
2303.63,2368.27
2311.69,2368.31
2299.47,2388.55
2295.2,2375.14
2311.04,2372.26
2308.24,2371.31
2317.99,2385.92
2318.69,2367.28
2317.58,2361.68
2285.49,2358.27
2312.64,2372.38
2301.41,2379.74
2302.85,2378.84
2303.67,2373.74
2304.7,2380.77
2309.23,2373.98
2297.38,2375.26
2295.52,2366.37
2275.65,2361.81
2293.3,2371.1
2306.22,2351.77
2312.06,2379.25
2322.19,2375.84
2308.32,2368.43
2305.48,2354.85
2300.26,2363.86
2304.62,2376.04
2303.67,2375.75
2315.03,2375.14
2328.52,2381.51
2306.02,2366
2292.85,2340.41
2273.97,2341.36
2296.76,2367.94
2300.34,2359.46
2275.24,2331.07
2313.75,2366.66
2278.33,2355.26
2274.87,2360.98
2293.96,2329.8
2271.54,2348.72
2303.88,2334.9
2280.55,2358.02
2268,2341.6
2291.66,2338.48
2274.42,2346.34
2281.62,2319.43
2294.83,2353.04
2307.87,2362.83
2309.31,2356.91
2293.8,2348.35
2277.63,2322.93
2320.42,2347.69
2331.77,2350.41
2303.79,2348.52
2304.12,2350.7
2309.84,2349.09
2286.51,2372.01
2298.36,2356.17
2299.8,2364.48
2301.08,2355.31
2293.84,2353.62
2290.88,2339.34
2295.77,2330.58
2276.89,2350.82
2302.44,2362.46
2294.21,2364.15
2295.57,2340.41
2293.92,2344.81
2273.31,2331.48
2302.07,2365.43
2299.23,2336.54
2278.04,2339.79
2288.94,2329.88
2288,2343.79
2292.07,2340.25
2258.25,2334.16
2281.87,2308.36
2258.33,2343.7
2278.82,2331.77
1924.37,2011.8
1573.55,1639.79
1344.51,1411.61
1171.34,1251.28
1078.03,1167.18
1056.18,1179.03
1128.18,1250.37
1187.92,1303.16
1213.22,1326.32
1230.34,1338.91
1249.47,1350.31
1237.45,1357.1
1228.9,1369.77
1214.7,1337.23
1212.52,1339.08
1199.6,1320.36
1212.64,1319.49
1192.4,1310.98
1209.31,1311.31
1198.45,1321.67
1198.78,1315.46
1199.36,1308.55
1197.38,1302.54
1195.57,1306.86
1196.11,1303.78
1187.3,1309
1205.86,1311.35
1201.54,1297.52
1198.82,1310.15
1191.21,1302.67
1192.2,1289.66
1186.68,1312.05
1187.22,1302.42
1193.02,1285.39
1194.54,1295.09
1182.2,1292.71
1169.07,1299.95
1176.69,1296.41
1174.71,1284.07
1179.07,1283.37
1174.01,1284.27
1173.23,1279.21
1170.27,1283.74
1161.92,1278.64
1169.12,1285.55
1156.44,1285.88
1168.5,1287.65
1162.2,1278.76
1154.02,1270.29
1146.03,1264.36
1153.73,1255.47
1155.5,1273.04
1159.69,1266.67
1160.48,1258.89
1163.93,1281.93
1160.72,1261.07
1147.56,1271.48
1149.74,1272.75
1142.45,1270.53
1152.58,1262.18
1147.68,1264.28
1144.96,1260.16
1134.76,1247.41
1122.58,1225.15
1109.95,1201.95
1100.57,1191.99
1094.93,1220.21
1105.55,1207.79
1106.87,1218.45
1104.44,1218.61
1098.14,1214.13
1098.97,1207.54
1108.18,1209.85
1095.26,1218.36
1098.35,1210.46
1103.78,1204.33
1094.61,1217.79
1097.77,1200.47
1112.5,1217.38
1101.23,1220.34
1088.06,1200.63
1094.36,1203.31
1082.39,1204.25
1091.93,1202.28
1076.91,1198.9
1089.09,1193.76
1101.89,1211.41
1108.31,1189.36
1104.97,1201.41
1107.57,1186.35
1112.75,1195.49
1124.89,1180.47
1111.06,1185.49
1116.21,1186.4
1125.3,1197.75
1128.55,1172.37
1124.06,1152.66
1128.05,1173.31
1133.57,1170.51
1138.67,1185
1139.33,1177.63
1144.22,1182.86
1154.14,1171.63
1145.25,1173.23
1151.42,1158.46
1146.73,1178.83
1153.44,1184.96
1145.83,1162.74
1151.63,1181.79
1148.96,1176.19
1149.98,1160.15
1152.37,1177.34
1161.79,1173.6
1155.66,1178.78
1156.81,1171.79
1164.8,1166.44
1145.71,1152.21
1155.46,1167.51
1155,1182.16
1161.75,1190.22
1165.41,1180.68
1220.67,1211.78
1799.05,2041.59
2379.66,2340.91
2930.19,2856.14
3015.77,3117.89
2785.29,2770.07
2666.39,2603.07
2711.27,2657.25
2810.51,2878.48
2989.44,3103.98
3167.55,3188.41
3287.15,3344.21
3373.43,3407.41
3500.8,3517.22
3654.88,3698
3746.18,3804.81
3953.95,4018.51
4055.37,4089.64
4126.92,4141.77
4225.41,4235.58
4242.69,4294.16
4329.38,4375.3
4398.34,4450.63
4463.63,4489.26
4569.94,4568.05
4669.88,4703.29
4790.59,4817.54
4833.13,4894.56
4898.96,4908.26
5041.4,5076.33
5123.27,5153.55
5272.05,5346.88
5341.99,5334.09
5331.79,5373.54
5386.92,5406.91
5391.73,5449.95
5398.44,5466.49
5439.09,5471.59
5406.25,5447.64
5422.55,5434.15
5417.2,5416.75
5376.05,5410.94
5018.61,5103.44
4189.99,4220.19
3506.52,3479.41
2712.43,2574.43
2052.66,1917.79
1607.25,1674.64
2283.26,2320.66
2796.89,2839.76
2174.77,2252.57
2094.79,2158.77
2189.54,2217.44
2213.65,2239.2
2117.05,2253.76
2125.48,2243.68
2150.04,2220.19
2184.89,2235.87
2194.03,2230.07
2182.59,2226.36
2138.4,2205.67
2113.22,2189.62
2148.52,2196.7
2172.3,2216.32
2155.02,2214.19
2181.56,2217.48
2166.67,2229.41
2171.77,2214.23
2169.75,2207.23
2203.16,2222.29
2166.91,2235.95
2184.27,2229.53
2169.92,2235.87
2175.47,2235.09
2174.69,2213.32
2174.85,2221.63
2183.49,2237.27
2177.81,2241.13
2180.04,2227.89
2190.49,2210.07
2204.72,2236.44
2186.99,2247.02
2186.45,2227.39
2156.3,2233.6
2180.32,2252.74
2192.09,2245.33
2167.73,2246.03
2183.62,2249.12
2202.17,2264.05
2207.27,2258.29
2207.77,2244.1
2196.62,2263.06
2203.16,2252.53
2212,2257.39
2217.39,2252.16
2023.24,2153.62
1939.68,1957.58
2124.74,2193.08
2090.8,2186.99
2013.04,2099.31
1964.08,2032.13
2019.74,2037.85
2030.85,2099.19
2020.9,2099.81
2028.63,2078.45
2036.45,2112.11
2044.02,2091.79
2037.23,2092.07
2041.34,2070.39
2034.14,2098.74
2020.53,2100.96
2068.05,2094.17
2033.81,2101.25
2056.07,2096.8
2054.14,2090.96
2038.63,2103.68
2065.45,2110.63
2060.56,2108.32
2045.29,2092.36
2055.91,2101.78
2070.47,2105.81
2065.49,2115.36
2084.96,2128.4
2061.67,2111.66
2063.4,2114.58
2081.79,2099.23
2062.49,2113.18
2063.64,2125.03
2056.53,2110.51
2075.86,2124.95
2082.73,2127.7
2055.87,2119.1
2079.03,2117.09
2065.49,2129.51
2068.7,2142.27
2085.33,2124
2085.78,2135.4
2084.01,2138.32
2104.95,2124.66
2068.29,2147.95
2077.43,2136.47
2092.36,2126.51
2067.92,2153.09
2094.54,2151.15
2099.4,2126.39
2091.29,2157.86
2069.77,2146.55
2107.91,2147.12
2082.65,2134.08
2101.66,2132.15
2088.7,2154.9
2092.85,2155.8
2105.98,2128.48
2103.63,2157.98
2110.42,2153.95
2094.21,2165.6
2116.14,2145.68
2112.6,2173.37
2102.65,2148.85
2106.97,2158.93
2109.39,2170.86
2103.63,2166.75
2100.96,2169.09
2109.23,2151.52
2117.38,2149.76
2107.5,2173.54
2119.56,2156.34
2113.59,2168.72
2117.54,2170.66
2112.73,2170.9
2121.53,2169.71
2131.16,2156.87
2088.45,2162.72
1671.84,1729.73
1451.07,1553.47
1363.64,1451.52
1349.98,1387.87
1424.74,1478.92
1476.78,1550.59
1482.83,1582.35
1482.21,1562.85
1368.29,1372.77
1198.99,1245.31
1152.33,1201.66
1091.6,1140.97
1052.76,1162.86
1170.19,1286.5
1201.87,1317.02
1217.71,1335.95
1221.2,1331.05
1223.18,1312.13
1229.1,1308.01
1229.51,1325.87
1227.21,1313.36
1233.63,1297.73
1242.72,1323.4
1241.24,1303.36
1237.45,1307.93
1218.36,1278.43
1208.65,1287.77
1203.02,1279.3
1210.71,1279.38
1203.14,1294.48
1198.74,1264.4
1193.51,1266.34
1192.53,1292.21
1219.97,1269.83
1239.26,1275.51
1224.45,1284.52
1226.84,1293.08
1219.89,1298.1
1233.26,1286.41
1240.75,1295.47
1248.23,1302.5
1252.39,1272.8
1247.62,1295.47
1252.59,1295.47
1249.71,1304.06
1260.21,1279.75
1257.12,1299.95
1261.15,1292.67
1268.39,1300.16
1253.38,1297.73
1267.04,1296.49
1272.55,1295.05
1256.38,1294.81
1277.24,1298.43
1274.56,1307.11
1272.47,1322.33
1280.9,1303.41
1289.71,1302.87
1283.99,1316.53
1278.64,1309.25
1294.23,1324.18
1292.21,1324.72
1286.62,1317.68
1292.91,1336.44
1283.95,1320.81
1300.24,1334.76
1299.7,1336.61
1309.66,1332.53
1302.13,1333.15
1314.84,1325.13
1296.04,1340.43
1308.05,1337.6
1298.26,1348.09
1305.5,1358.54
1309.45,1349.32
1302.5,1339.04
1312.99,1351.25
1318.13,1334.02
1312.91,1333.65
1327.93,1334.92
1318.01,1345.25
1325.58,1355
1321.43,1351.05
1325.87,1357.51
1308.88,1370.1
1340.6,1362.82
1325.79,1349.32
1316.61,1362.16
1322.45,1356.85
1320.77,1361.83
1312.87,1366.77
1318.46,1359.73
1323.44,1354.22
1323.28,1368.41
1329.08,1353.76
1323.81,1359.2
1331.05,1357.63
1319.29,1359.2
1309,1369.23
1320.93,1358
1326.49,1353.52
1325.71,1365.7
1330.81,1353.23
1330.19,1362.57
1331.67,1367.63
1322.99,1364.01
1321.8,1378.45
1336.85,1363.64
1318.83,1356.64
1352.41,1365.98
1321.88,1381.29
1327.27,1371.37
1322.87,1366.64
1320.85,1379.52
1332.86,1371.7
1335.33,1370.63
1333.44,1366.31
1345.7,1376.23
1326.57,1363.15
1332.99,1376.8
1342.61,1381.45
1335.33,1380.51
1327.72,1371.5
1341.26,1382.48
1340.89,1375.16
1341.71,1386.43
1339.2,1371.46
1344.67,1376.97
1362.53,1367.92
1364.5,1387.34
1342.33,1393.1
1348.91,1384.87
1340.31,1396.14
1331.42,1376.52
1353.07,1385.65
1359.36,1383.22
1349.12,1391.66
1345.74,1366.23
1345.12,1390.96
1349.98,1397.75
1357.14,1408.2
1344.3,1391.49
1351.54,1401.16
1346.19,1386.84
1359.2,1394.99
1352.98,1400.3
1350.56,1389.11
1368.58,1397.54
1346.69,1393.18
1370.8,1379.68
1364.17,1403.71
1372.44,1396.47
1364.26,1408.85
1364.75,1406.63
1357.26,1387.34
1364.75,1403.71
1366.35,1402.85
1364.54,1389.56
1359.77,1396.92
1366.19,1414.37
1363.19,1411.57
1376.39,1396.31
1382.69,1408.4
1363.84,1398.94
1372.69,1402.4
1373.51,1419.39
1368,1402.68
1370.3,1411.41
1393.06,1413.67
1368,1427.16
1355.53,1405.28
1380.75,1427.62
1393.76,1418.81
1369.15,1396.96
1374.25,1402.03
1384.79,1397.33
1381,1419.47
1377.79,1417.12
1366.19,1404.37
1379.27,1409.1
1376.31,1420.75
1381.7,1420.33
1379.6,1430.5
1380.22,1418.48
1385.77,1423.87
1387.79,1438.35
1394.29,1424.57
1400.87,1436.46
1378.37,1426.83
1376.23,1425.11
1388.37,1431.94
1376.02,1425.19
1388.57,1423.46
1383.96,1429.8
1388,1431.57
1393.88,1425.68
1493.07,1503.81
2408.34,2522.43
3004.91,3011.41
3683.27,3569.02
4279.76,4250.43
3593.62,3600.62
3297.76,3350.26
3304.47,3393.46
3321.05,3431.48
3380.42,3442.09
3353.35,3473.73
3452.96,3488.21
3674.67,3689.81
3736.18,3826.61
3730.79,3812.91
3780,3805.84
3857.39,3899.19
3878.74,4021.76
3953.5,3954.03
3999.33,4124.04
4118.32,4271.16
4191.35,4280.34
4184.31,4303.79
4323.66,4378.22
4304.04,4413.56
4377.06,4500.37
4388.75,4546.57
4548.88,4695.1
4662.93,4753.03
4633.8,4754.06
4612.77,4746.69
4627.05,4761.46
4615.24,4677.74
4638.03,4696.29
4611.54,4709.79
4642.15,4710.65
4612.77,4644.95
4610.14,4669.88
4610.59,4705.76
4648.07,4666.01
4605.9,4695.8
4604.46,4669.88
4629.81,4690.82
4654.61,4707.65
4573.03,4704.69
4632.11,4681.07
4569.24,4683.62
4576.9,4628.69
4553.9,4625.94
4522.92,4611
4500.21,4533.28
4477,4524.89
4434.83,4556.41
4438.57,4531.56
4475.35,4526.46
4501.15,4599.57
4571.63,4620.14
4601.29,4692.18
4706.21,4775.62
4727.68,4760.68
4738.38,4835.36
4758.67,4816.02
4745.66,4791.46
4654.08,4734.14
4611.58,4685.51
4545.46,4624.46
4494.49,4576.57
4472.23,4570.48
4501.07,4546.04
4480.38,4564.92
4468.2,4540.77
4464.21,4526.21
4468.28,4555.75
4489.92,4547.89
4547.23,4611.95
4581.83,4666.92
4600.18,4654.49
4660.42,4705.06
4698.8,4751.42
4661.81,4789.65
4698.35,4761.22
4635.98,4684.61
4570.07,4655.6
4585.87,4657.95
4510.29,4573.81
4460.54,4542.58
4463.18,4493.83
4376.32,4452.73
4402.37,4467.87
4396.11,4435.82
4374.39,4440.05
4258.53,4400.39
4183.41,4275.11
4132.68,4198.96
4165.59,4270.71
4150.33,4201.18
4178.14,4239.11
4131.73,4215.04
4163.66,4218.54
4116.14,4225.82
4153.37,4207.84
4222.57,4298.07
4306.75,4363.12
4318.44,4393.65
4374.97,4478.65
4395.87,4504.24
4442.85,4519.87
4501.11,4557.48
4467.25,4534.93
4475.64,4532.34
4418.58,4506.38
4417.59,4488.85
4390.85,4484.04
4363.28,4464.74
4306.42,4391.51
4290.25,4360.81
4256.93,4358.3
4284.66,4348.68
4259.27,4349.01
4268.98,4334.44
4282.93,4375.13
4305.11,4342.96
4297.17,4375.21
4328.6,4394.63
4336.62,4445.32
4367.31,4411.63
4334.93,4442.24
4357.89,4405.66
4397.31,4452.15
4371.18,4447.5
4354.72,4439.89
4372.66,4442.98
4394.59,4461.2
4370.81,4465.32
4377.93,4494.2
4391.51,4459.47
4366.82,4477.13
4411.09,4482.68
4400.56,4487.7
4400.97,4476.88
4426.35,4496.87
4426.52,4501.85
4501.6,4522.46
4489.14,4533.57
4476.34,4573.36
4474.74,4582.29
4551.39,4606.81
4601.95,4711.97
4703.95,4776.23
4724.19,4833.3
4740.64,4814.13
4765.33,4807.79
4764.96,4837.08
4754.06,4816.27
4760.23,4823.96
4683.46,4791.66
4643.96,4699.83
4643.3,4715.96
4682.72,4710.65
4638.03,4680.66
4593.11,4676.46
4553.03,4650.13
4498.72,4548.71
4438.12,4538.14
4358.1,4457.05
4259.4,4347.44
4168.14,4215.46
4141.11,4185.38
4112.23,4205.75
4109.35,4206.57
4100.46,4166.7
4145.55,4197.64
4153.49,4187.73
4145.39,4249.6
4135.1,4236.48
4204.55,4269.89
4325.64,4398.17
4324.03,4408.95
4384.96,4463.92
4375.42,4451.08
4419.69,4492.72
4443.02,4506.79
4405.04,4492.64
4416.81,4528.02
4401.38,4508.23
4230.31,4187.93
3179.77,3193.3
2219.33,2331.24
1833.08,1959.02
1737.3,1839.99
1698.91,1742.32
1600.66,1652.21
1522.41,1610.45
1456.42,1557.59
1390.75,1433.75
1336.77,1376.68
1277.94,1321.76
1191.41,1264.4
1172.78,1354.96
1324.43,1483.69
1372.16,1479.41
1385.36,1473
1368.49,1460.04
1369.32,1439.01
1361.95,1462.01
1375.36,1463.86
1377.17,1477.32
1380.1,1446.5
1364.05,1465.51
1376.76,1460.74
1380.18,1482.42
1381.04,1473.45
1387.75,1446.99
1386.56,1478.72
1400.3,1484.19
1391.53,1449.13
1394.95,1454.77
1380.51,1444.98
1369.93,1436.87
1360.18,1438.44
1372.69,1444.48
1382.56,1453.99
1386.51,1445.92
1385.81,1442.02
1400.38,1441.07
1398.32,1434.82
1395.73,1437.74
1407.41,1428.69
1416.22,1432.18
1414.04,1447.9
1424.9,1455.84
1426.46,1448.43
1425.85,1456.25
1445.23,1460.41
1426.75,1463.9
1443.62,1469.71
1447.36,1500.64
1477.19,1534.96
1479.04,1519.12
1488.26,1481.06
1500.11,1478.72
1521.92,1492.09
1520.06,1497.6
1507.8,1503.11
1518.09,1501.39
1508.91,1501.3
1494.31,1505.83
1502.08,1497.89
1523.68,1496.08
1525.04,1479.74
1511.79,1499.78
1543.52,1503.65
1537.47,1500.4
1547.22,1513.6
1548.21,1513.03
1543.06,1520.23
1548.25,1503.73
1547.71,1493.12
1532.53,1526.73
1547.34,1519.45
1554.79,1499.66
1549.97,1497.48
1549.03,1488.22
1537.63,1518.01
1552.73,1527.26
1551.04,1505.33
1545.7,1501.14
1543.97,1522.94
1551.58,1507.97
1547.96,1517.43
1548.99,1516.77
1554.75,1509.37
1553.14,1498.42
1547.05,1513.4
1565.98,1544.75
1600.17,1576.39
2675.56,2555.59
3256.87,3061.32
3783.33,3690.51
4478.93,4514.44
3760.79,3779.63
3694.18,3651.39
3754,3830.32
3857.8,3828.51
3602.84,3609.26
2968.21,3040.42
2684.28,2688.97
2349.17,2380.77
2120.21,2107.46
1935.03,1895.74
1768.65,1747.38
1639.71,1600.54
1511.59,1529.77
1448.97,1402.44
1369.56,1352.65
1362.9,1335.79
2434.09,2539.46
3076.95,3178.74
3914.45,3900.22
4145.72,4469.35
2967.51,3539.19
2384.8,2827.63
1928.69,2120.01
2334.9,2123.18
2769.66,2707.9
3090.03,3115.25
3084.85,3086.08
2966.4,2966.56
2922.79,2934.35
2921.97,2917.93
2909.38,2922.71
2917.28,2940.36
3049.39,3052.39
3111.14,3126.9
3290.93,3317.02
3274.23,3266.25
3255.55,3259.5
3242.8,3251.93
3291.68,3313.44
3368.86,3348.41
3383.42,3354.71
3348.29,3334.46
3345.78,3352.9
3343.02,3345.12
3356.02,3364.91
3349.15,3383.67
3393.01,3389.51
3413.13,3417.53
3417,3417.65
3566.43,3563.26
3934.53,3834.68
4360.73,4304.57
4395.66,4427.63
4342.59,4307.62
4367.03,4386.57
4353.98,4401.22
4364.64,4369.45
4385.25,4404.59
4348.02,4389.7
4360.53,4432.57
4355.59,4374.64
4360.4,4395.87
4406.93,4407.22
4370.36,4456.02
4374.56,4385.33
4302.35,4315.56
4284.29,4270.92
4267.21,4310.29
4294.24,4305.48
4288.16,4280.26
4249.81,4285.52
4243.76,4290.05
4223.97,4252.73
3961.73,3952.18
3898.61,3914.04
3951.94,3993.16
3904.99,3920.63
3905.36,3938.98
3907.05,3947.16
3898.24,3917.01
3904.25,3900.43
3912.77,3924.45
3909.68,3911.9
3912.77,3882.69
3891.95,3901.37
3897.26,3884.54
3899.56,3900.88
3875.2,3915.32
3875.95,3907.38
3881.25,3875.9
3921.86,3888.7
3886.19,3900.01
3904.17,3924.78
4017.35,4019.57
4036.48,4036.9
3677.84,3689.9
3576.88,3671.38
3171.7,3236.96
3199.35,3250.86
2945.83,2866.79
2819.03,2866.88
2647.13,2654.04
2562.38,2564.19
2453.8,2501.73
2321.32,2260.76
2022.79,2083.97
1889.73,1845.71
1780.75,1763.67
1720.14,1690.85
1669.7,1622.35
1604.41,1571.66
1509.2,1520.93
1433.99,1411.61
1371.66,1348.5
1329.98,1292.46
1323.03,1368.49
1470.24,1473.45
1495.21,1502.45
1475.71,1493.2
1486.08,1489.21
1480.73,1480.48
1484.43,1489.54
1481.47,1488.43
1488.14,1489.12
1491.55,1503.4
1485.75,1499.66
1488.71,1499.49
1510.03,1492.29
1491.31,1497.23
1485.09,1503.73
1494.56,1496.65
1493.9,1482.91
1492.79,1484.85
1507.39,1485.83
1491.8,1458.97
1510.77,1473.16
1497.27,1483.36
1515.21,1475.26
1507.52,1454.19
1525.95,1477.89
1522.08,1491.92
1515.66,1480.16
1518.75,1496.61
1521.96,1481.76
1534.3,1489.74
1529.16,1502.45
1534.18,1511.79
1530.88,1510.11
1537.1,1506.94
1541.95,1497.97
1533.81,1502.99
1539.65,1512.12
1537.71,1507.31
1550.18,1509.57
1561.62,1507.97
1544.34,1525.25
1543.8,1505.95
1551.17,1510.07
1562.28,1499.08
1545.16,1518.62
1545.33,1524.34
1555.78,1494.84
1557.87,1516.32
1562.89,1510.97
1556.43,1525.74
1569.19,1525.04
1556.35,1501.06
1560.71,1522.82
1566.31,1516.53
1568.94,1525.66
1569.81,1524.71
1564.42,1505.99
1562.52,1517.47
1568.32,1508.79
1558.66,1510.6
1564.75,1512.08
1559.4,1529.16
1560.63,1552.53
1581.16,1508.75
1571.95,1519.12
1580.42,1523.27
1587.25,1524.51
1581,1522.53
1584.04,1528.62
1587.79,1537.8
1593.05,1539.61
1591.36,1532.08
1592.23,1531.67
1577.33,1543.43
1594.78,1540.88
1586.84,1554.95
1595.11,1543.84
1587.62,1527.84
1594.2,1546.03
1596.51,1536.97
1598.61,1551.04
1585.69,1550.84
1586.14,1541.21
1595.64,1547.01
1581.82,1529.36
1595.6,1541.95
1584.53,1551.99
1590.29,1553.68
1572.52,1538.91
1601.36,1558.2
1582.31,1549.93
1585.07,1553.18
1602.39,1536.03
1581.94,1547.34
1598.77,1564.75
1602.1,1566.64
1588.69,1544.63
1601.12,1565.73
1586.67,1561.78
1604.24,1537.59
1588.32,1540.14
1600.5,1556.02
1601.44,1552.4
1607.33,1551.41
1595.23,1565.53
1598.19,1557.71
1593.13,1568
1596.59,1529.2
1615.43,1546.27
1611.07,1561.45
1591.32,1565.94
1597.45,1534.09
1607.7,1556.15
1611.85,1564.25
1593.96,1572.97
1609.92,1558.49
1587.04,1548.04
1607.41,1555.04
1601.65,1554.01
1596.26,1566.6
1596.88,1546.97
1606.88,1557.83
1605.19,1565.07
1607.29,1553.97
1592.72,1552.44
1745.61,1719.98
2836.64,2808.08
3418.64,3281.6
4357.03,4087.34
4159.95,4443.43
3237.33,3227.78
2598.01,2641.29
2342.22,2363.9
2743.65,2524.94
3542.89,3479.9
3711.91,3605.14
3328.75,3239.22
3242.39,3230.66
3222.8,3221.24
3118.96,3092.13
2844.91,3042.14
2856.05,2957.43
2960.89,2943.15
2961.3,2931.31
2931.47,2959.32
2941.18,2956.28
2970.6,2988.45
2953.07,2979.61
2989.15,2969.12
2971.38,2971.25
2979.57,2950.23
2950.48,2959.69
2912.01,2895.51
2848.81,2853.3
2849.14,2843.47
2864.37,2877.16
2793.02,2797.92
2791.42,2786.98
2815.45,2818.57
2821.37,2806.11
2770.4,2800.22
2701.69,2698.15
2641.74,2656.96
2630.02,2627.47
2562.13,2555.05
2533.54,2546.04
2464.79,2469.48
2517.57,2508.4
2514.24,2512.64
2483.22,2527.65
2507.29,2497.95
2408.91,2434.96
2435.62,2450.84
2459.93,2487.04
2463.72,2463.18
2463.76,2465.98
2498.36,2501.24
2527.32,2528.1
2531.23,2523.5
2653.01,2612.94
2701.32,2687.9
2662.4,2654.95
